.....  FORTALEZA DOS VALOS;55
.....  COLORADO;24
.....  BOA VISTA DO CADEADO;23
.....  SELBACH;56
.....  CRUZ ALTA;907
.....  SALTO DO JACUI;149
.....  QUINZE DE NOVEMBRO;38
.....  SALDANHA MARINHO;27
.....  SANTA BARBARA DO SUL;116
.....  IBIRUBA;257
.....  JACUIZINHO;22
.....  BOA VISTA DO INCRA;26
43013 Região 13 - Diversidade;2786
.....  AUGUSTO PESTANA;62
.....  CAMPO NOVO;88
.....  SAO MARTINHO;46
.....  HUMAITA;38
.....  IJUI;1107
.....  SANTO AUGUSTO;198
.....  AJURICABA;61
.....  SEDE NOVA;31
.....  INHACORA;35
.....  PANAMBI;582
.....  CRISSIUMAL;156
.....  CHIAPETTA;46
.....  BOZANO;17
.....  CATUIPE;91
.....  CORONEL BARROS;26
.....  CONDOR;37
.....  PEJUCARA;30
.....  NOVA RAMADA;18
.....  JOIA;87
.....  SAO VALERIO DO SUL;30
43014 Região 14 - Fronteira Noroeste;2583
.....  HORIZONTINA;221
.....  SENADOR SALGADO FILHO;37
.....  CANDIDO GODOI;59
.....  SANTA ROSA;973
.....  PORTO MAUA;18
.....  PORTO VERA CRUZ;11
.....  TUCUNDUVA;52
.....  TUPARENDI;79
.....  INDEPENDENCIA;78
.....  GIRUA;193
.....  SANTO CRISTO;161
.....  SAO JOSE DO INHACORA;24
.....  ALECRIM;59
.....  DOUTOR MAURICIO CARDOSO;42
.....  PORTO LUCENA;37
.....  CAMPINA DAS MISSOES;47
.....  NOVO MACHADO;21
.....  NOVA CANDELARIA;27
.....  BOA VISTA DO BURICA;70
.....  ALEGRIA;37
.....  TRES DE MAIO;290
.....  SAO PAULO DAS MISSOES;47
43015 Região 15 - Caminho das Águas;2271
.....  TAQUARUCU DO SUL;30
.....  TIRADENTES DO SUL;51
.....  SEBERI;166
.....  VISTA GAUCHA;25
.....  LIBERATO SALZANO;68
.....  NOVO TIRADENTES;24
.....  PALMITINHO;93
.....  PINHEIRINHO DO VALE;44
.....  PLANALTO;130
.....  CAICARA;29
.....  RODEIO BONITO;73
.....  CRISTAL DO SUL;28
.....  DERRUBADAS;19
.....  ERVAL SECO;79
.....  AMETISTA DO SUL;73
.....  BARRA DO GUARITA;37
.....  TRES PASSOS;313
.....  VISTA ALEGRE;29
.....  IRAI;121
.....  ALPESTRE;72
.....  BOM PROGRESSO;34
.....  PINHAL;28
.....  ESPERANCA DO SUL;40
.....  FREDERICO WESTPHALEN;408
.....  VICENTE DUTRA;57
.....  TENENTE PORTELA;200
43016 Região 16 - Alto Uruguai Gaúcho;2712
.....  GETULIO VARGAS;187
.....  AUREA;34
.....  GAURAMA;50
.....  PAULO BENTO;14
.....  SEVERIANO DE ALMEIDA;27
.....  TRES ARROIOS;12
.....  JACUTINGA;33
.....  CARLOS GOMES;8
.....  PONTE PRETA;11
.....  MARIANO MORO;18
.....  NONOAI;174
.....  FAXINALZINHO;28
.....  MARCELINO RAMOS;48
.....  IPIRANGA DO SUL;17
.....  BARRA DO RIO AZUL;10
.....  ARATIBA;54
