.....  FORTALEZA DOS VALOS;52
.....  COLORADO;28
.....  BOA VISTA DO CADEADO;17
.....  SELBACH;49
.....  CRUZ ALTA;791
.....  SALTO DO JACUI;101
.....  QUINZE DE NOVEMBRO;42
.....  SALDANHA MARINHO;18
.....  SANTA BARBARA DO SUL;77
.....  IBIRUBA;250
.....  JACUIZINHO;24
.....  BOA VISTA DO INCRA;29
43013 Região 13 - Diversidade;2586
.....  AUGUSTO PESTANA;70
.....  CAMPO NOVO;64
.....  SAO MARTINHO;65
.....  HUMAITA;37
.....  IJUI;993
.....  SANTO AUGUSTO;199
.....  AJURICABA;52
.....  SEDE NOVA;22
.....  INHACORA;25
.....  PANAMBI;532
.....  CRISSIUMAL;126
.....  CHIAPETTA;31
.....  BOZANO;19
.....  CATUIPE;85
.....  CORONEL BARROS;23
.....  CONDOR;79
.....  PEJUCARA;42
.....  NOVA RAMADA;26
.....  JOIA;57
.....  SAO VALERIO DO SUL;39
43014 Região 14 - Fronteira Noroeste;2557
.....  HORIZONTINA;207
.....  SENADOR SALGADO FILHO;20
.....  CANDIDO GODOI;61
.....  SANTA ROSA;989
.....  PORTO MAUA;24
.....  PORTO VERA CRUZ;11
.....  TUCUNDUVA;43
.....  TUPARENDI;76
.....  INDEPENDENCIA;61
.....  GIRUA;160
.....  SANTO CRISTO;149
.....  SAO JOSE DO INHACORA;14
.....  ALECRIM;56
.....  DOUTOR MAURICIO CARDOSO;37
.....  PORTO LUCENA;35
.....  CAMPINA DAS MISSOES;54
.....  NOVO MACHADO;31
.....  NOVA CANDELARIA;29
.....  BOA VISTA DO BURICA;67
.....  ALEGRIA;21
.....  TRES DE MAIO;355
.....  SAO PAULO DAS MISSOES;57
43015 Região 15 - Caminho das Águas;2407
.....  TAQUARUCU DO SUL;36
.....  TIRADENTES DO SUL;52
.....  SEBERI;186
.....  VISTA GAUCHA;34
.....  LIBERATO SALZANO;65
.....  NOVO TIRADENTES;23
.....  PALMITINHO;89
.....  PINHEIRINHO DO VALE;58
.....  PLANALTO;127
.....  CAICARA;38
.....  RODEIO BONITO;92
.....  CRISTAL DO SUL;25
.....  DERRUBADAS;32
.....  ERVAL SECO;95
.....  AMETISTA DO SUL;93
.....  BARRA DO GUARITA;46
.....  TRES PASSOS;290
.....  VISTA ALEGRE;28
.....  IRAI;91
.....  ALPESTRE;56
.....  BOM PROGRESSO;23
.....  PINHAL;47
.....  ESPERANCA DO SUL;28
.....  FREDERICO WESTPHALEN;456
.....  VICENTE DUTRA;68
.....  TENENTE PORTELA;229
43016 Região 16 - Alto Uruguai Gaúcho;2578
.....  GETULIO VARGAS;205
.....  AUREA;32
.....  GAURAMA;50
.....  PAULO BENTO;13
.....  SEVERIANO DE ALMEIDA;25
.....  TRES ARROIOS;13
.....  JACUTINGA;30
.....  CARLOS GOMES;11
.....  PONTE PRETA;11
.....  MARIANO MORO;12
.....  NONOAI;196
.....  FAXINALZINHO;30
.....  MARCELINO RAMOS;38
.....  IPIRANGA DO SUL;16
.....  BARRA DO RIO AZUL;7
.....  ARATIBA;56
.....  RIO DOS INDIOS;25
.....  BARAO DE COTEGIPE;80
.....  SAO VALENTIM;26
.....  QUATRO IRMAOS;15
.....  CRUZALTENSE;16
.....  ERVAL GRANDE;60
.....  VIADUTOS;38
.....  ESTACAO;46
.....  ERECHIM;1293
.....  FLORIANO PEIXOTO;10
.....  CHARRUA;29
.....  CENTENARIO;27
.....  BENJAMIN CONSTANT DO SUL;37
.....  ITATIBA DO SUL;28
.....  ENTRE RIOS DO SUL;21
.....  CAMPINAS DO SUL;53
.....  EREBANGO;29
43017 Região 17 - Planalto;5272
.....  COXILHA;32
.....  CAMARGO;34
.....  SERAFINA CORREA;195
.....  MATO CASTELHANO;45
.....  SANTO ANTONIO DO PLANALTO;23
.....  PASSO FUNDO;2766
.....  NOVA ALVORADA;47
.....  NAO-ME-TOQUE;227
.....  ERNESTINA;27
.....  ALMIRANTE TAMANDARE DO SUL;16
.....  SANTO ANTONIO DO PALMA;10
.....  CASCA;84
.....  DAVID CANABARRO;34
.....  MARAU;563
.....  MULITERNO;26
.....  CARAZINHO;789
.....  COQUEIROS DO SUL;32
.....  SAO DOMINGOS DO SUL;30
.....  GENTIL;22
.....  SERTAO;60
.....  LAGOA DOS TRES CANTOS;13
.....  VILA MARIA;37
.....  CIRIACO;42
.....  PONTAO;42
.....  NICOLAU VERGUEIRO;28
.....  MONTAURI;14
.....  VICTOR GRAEFF;19
.....  VANINI;15
43018 Região 18 - Araucárias;1505
.....  TUPANCI DO SUL;12
.....  AGUA SANTA;52
.....  PAIM FILHO;30
.....  SAO JOAO DA URTIGA;28
.....  SAO JOSE DO OURO;58
.....  MACHADINHO;58
.....  CAPAO BONITO DO SUL;14
.....  IBIACA;48
.....  CACIQUE DOBLE;54
.....  IBIRAIARAS;63
.....  SANTA CECILIA DO SUL;20
.....  TAPEJARA;359
.....  ANDRE DA ROCHA;12
.....  VILA LANGARO;15
.....  LAGOA VERMELHA;364
.....  MAXIMILIANO DE ALMEIDA;31
.....  BARRACAO;62
.....  CASEIROS;20
.....  SANANDUVA;177
.....  SANTO EXPEDITO DO SUL;28
43019 Região 19 - Botucaraí;1320
.....  CAMPOS BORGES;45
.....  ESPUMOSO;174
.....  ALTO ALEGRE;19
.....  IBIRAPUITA;47
.....  SOLEDADE;380
.....  ITAPUCA;23
.....  TUNAS;34
.....  LAGOAO;63
.....  BARROS CASSAL;113
.....  MORMACO;33
.....  ARVOREZINHA;130
.....  TIO HUGO;36
.....  TAPERA;120
.....  FONTOURA XAVIER;103
43020 Região 20 - Rota da Produção;2032
.....  SARANDI;307
.....  DOIS IRMAOS DAS MISSOES;28
.....  CONSTANTINA;111
.....  CORONEL BICACO;72
.....  REDENTORA;191
.....  CHAPADA;85
.....  SAGRADA FAMILIA;27
.....  MIRAGUAI;56
.....  BRAGA;43
.....  LAJEADO DO BUGRE;26
.....  TRES PALMEIRAS;68
.....  RONDA ALTA;119
.....  JABOTICABA;46
.....  NOVO BARREIRO;39
.....  RONDINHA;30
.....  SAO JOSE DAS MISSOES;25
.....  GRAMADO DOS LOUREIROS;28
.....  NOVA BOA VISTA;19
.....  ENGENHO VELHO;18
.....  BOA VISTA DAS MISSOES;27
.....  CERRO GRANDE;33
.....  PALMEIRA DAS MISSOES;489
.....  TRINDADE DO SUL;85
.....  BARRA FUNDA;27
.....  NOVO XINGU;15
.....  SAO PEDRO DAS MISSOES;18
43021 Região 21 - Sul;8839
.....  MORRO REDONDO;41
.....  SANTA VITORIA DO PALMAR;327
.....  RIO GRANDE;2299
.....  PINHEIRO MACHADO;70
.....  CANGUCU;527
.....  PEDRO OSORIO;72
.....  CAPAO DO LEAO;294
.....  TURUCU;27
.....  CHUI;24
.....  PIRATINI;164
.....  ARROIO DO PADRE;28
.....  ARROIO GRANDE;172
.....  PEDRAS ALTAS;23
.....  PELOTAS;3615
.....  SAO JOSE DO NORTE;264
.....  HERVAL;74
.....  CERRITO;48
.....  SAO LOURENCO DO SUL;360
.....  JAGUARAO;307
.....  AMARAL FERRADOR;47
.....  SANTANA DA BOA VISTA;56
43022 Região 22 - Pampa;2107
.....  ACEGUA;55
.....  BAGE;1430
.....  DOM PEDRITO;366
.....  CANDIOTA;129
.....  LAVRAS DO SUL;60
.....  HULHA NEGRA;67
43023 Região 23 - Caxias e Hortênsias;6648
.....  GRAMADO;495
